Município,Classificação,Ano,Mês,Estoque
Carvalhos,Hospedagem,2022,9,2
Carvalhos,Hospedagem,2022,10,2
Carvalhos,Hospedagem,2022,11,1
Carvalhos,Hospedagem,2022,12,3
Carvalhos,Hospedagem,2023,1,3
Carvalhos,Hospedagem,2023,2,3
Carvalhos,Hospedagem,2023,3,3
Carvalhos,Hospedagem,2023,4,3
Carvalhos,Hospedagem,2023,5,3
Carvalhos,Hospedagem,2023,6,3
Carvalhos,Hospedagem,2023,7,3
Carvalhos,Hospedagem,2023,8,3
Carvalhos,Hospedagem,2023,9,3
Carvalhos,Hospedagem,2023,10,3
Carvalhos,Hospedagem,2023,11,3
Carvalhos,Hospedagem,2023,12,3
Carvalhos,Hospedagem,2024,1,3
Carvalhos,Hospedagem,2024,2,3
Carvalhos,Hospedagem,2024,3,3
Carvalhos,Hospedagem,2024,4,3
Carvalhos,Hospedagem,2024,5,3
Carvalhos,Hospedagem,2024,6,3
Carvalhos,Hospedagem,2024,7,3
Carvalhos,Hospedagem,2024,8,3
Carvalhos,Hospedagem,2024,9,3
Carvalhos,Hospedagem,2024,10,3
Carvalhos,Hospedagem,2024,11,3
Carvalhos,Hospedagem,2024,12,3
Carvalhos,Hospedagem,2025,1,3
Carvalhos,Hospedagem,2025,2,3
Carvalhos,Hospedagem,2025,3,3
Carvalhos,Hospedagem,2025,4,3
Carvalhos,Hospedagem,2025,5,3
Carvalhos,Hospedagem,2025,6,3
Carvalhos,Hospedagem,2025,7,3
Carvalhos,Hospedagem,2025,8,3
Carvalhos,Hospedagem,2025,9,3
Carvalhos,Hospedagem,2025,10,3
Carvalhos,Hospedagem,2025,11,3
Carvalhos,Hospedagem,2025,12,3
Carvalhos,Alimentação,2021,12,3
Carvalhos,Alimentação,2022,1,3
Carvalhos,Alimentação,2022,2,2
Carvalhos,Alimentação,2022,3,1
Carvalhos,Alimentação,2022,4,1
Carvalhos,Alimentação,2022,5,1
Carvalhos,Alimentação,2022,6,1
Carvalhos,Alimentação,2022,7,1
Carvalhos,Alimentação,2022,8,1
Carvalhos,Alimentação,2022,9,1
Carvalhos,Alimentação,2022,10,1
Carvalhos,Alimentação,2022,11,1
Carvalhos,Alimentação,2022,12,5
Carvalhos,Alimentação,2023,1,5
Carvalhos,Alimentação,2023,2,4
Carvalhos,Alimentação,2023,3,4
Carvalhos,Alimentação,2023,4,4
Carvalhos,Alimentação,2023,5,4
Carvalhos,Alimentação,2023,6,8
Carvalhos,Alimentação,2023,7,8
Carvalhos,Alimentação,2023,8,7
Carvalhos,Alimentação,2023,9,8
Carvalhos,Alimentação,2023,10,8
Carvalhos,Alimentação,2023,11,8
Carvalhos,Alimentação,2023,12,7
Carvalhos,Alimentação,2024,1,6
Carvalhos,Alimentação,2024,2,5
Carvalhos,Alimentação,2024,3,6
Carvalhos,Alimentação,2024,4,6
Carvalhos,Alimentação,2024,5,7
Carvalhos,Alimentação,2024,6,7
Carvalhos,Alimentação,2024,7,7
Carvalhos,Alimentação,2024,8,6
Carvalhos,Alimentação,2024,9,6
Carvalhos,Alimentação,2024,10,6
Carvalhos,Alimentação,2024,11,6
Carvalhos,Alimentação,2024,12,6
Carvalhos,Alimentação,2025,1,6
Carvalhos,Alimentação,2025,2,7
Carvalhos,Alimentação,2025,3,5
Carvalhos,Alimentação,2025,4,5
Carvalhos,Alimentação,2025,5,6
Carvalhos,Alimentação,2025,6,7
Carvalhos,Alimentação,2025,7,7
Carvalhos,Alimentação,2025,8,6
Carvalhos,Alimentação,2025,9,6
Carvalhos,Alimentação,2025,10,6
Carvalhos,Alimentação,2025,11,6
Carvalhos,Alimentação,2025,12,5
Carvalhos,Agência e Operadores,2021,12,0
Carvalhos,Agência e Operadores,2022,1,0
Carvalhos,Agência e Operadores,2022,2,0
Carvalhos,Agência e Operadores,2022,3,0
Carvalhos,Agência e Operadores,2022,4,0
Carvalhos,Agência e Operadores,2022,5,0
Carvalhos,Agência e Operadores,2022,6,0
Carvalhos,Agência e Operadores,2022,7,0
Carvalhos,Agência e Operadores,2022,8,0
Carvalhos,Agência e Operadores,2022,9,0
Carvalhos,Agência e Operadores,2022,10,0
Carvalhos,Agência e Operadores,2022,11,0
Carvalhos,Agência e Operadores,2022,12,0
Carvalhos,Agência e Operadores,2023,1,0
Carvalhos,Agência e Operadores,2023,2,0
Carvalhos,Agência e Operadores,2023,3,0
Carvalhos,Agência e Operadores,2023,4,0
Carvalhos,Agência e Operadores,2023,5,0
Carvalhos,Agência e Operadores,2023,6,0
Carvalhos,Agência e Operadores,2023,7,0
Carvalhos,Agência e Operadores,2023,8,0
Carvalhos,Agência e Operadores,2023,9,0
Carvalhos,Agência e Operadores,2023,10,0
Carvalhos,Agência e Operadores,2023,11,0
Carvalhos,Agência e Operadores,2023,12,0
Carvalhos,Agência e Operadores,2024,1,0
Carvalhos,Agência e Operadores,2024,2,0
Carvalhos,Agência e Operadores,2024,3,0
Carvalhos,Agência e Operadores,2024,4,0
Carvalhos,Agência e Operadores,2024,5,0
Carvalhos,Agência e Operadores,2024,6,0
Carvalhos,Agência e Operadores,2024,7,0
Carvalhos,Agência e Operadores,2024,8,0
Carvalhos,Agência e Operadores,2024,9,0
Carvalhos,Agência e Operadores,2024,10,0
Carvalhos,Agência e Operadores,2024,11,0
Carvalhos,Agência e Operadores,2024,12,0
Carvalhos,Agência e Operadores,2025,1,0
Carvalhos,Agência e Operadores,2025,2,0
Carvalhos,Agência e Operadores,2025,3,0
Carvalhos,Agência e Operadores,2025,4,0
Carvalhos,Agência e Operadores,2025,5,0
Carvalhos,Agência e Operadores,2025,6,0
Carvalhos,Agência e Operadores,2025,7,0
Carvalhos,Agência e Operadores,2025,8,0
Carvalhos,Agência e Operadores,2025,9,0
Carvalhos,Agência e Operadores,2025,10,0
Carvalhos,Agência e Operadores,2025,11,0
Carvalhos,Agência e Operadores,2025,12,0
Carvalhópolis,Comércio e Serviços,2021,12,2
Carvalhópolis,Comércio e Serviços,2022,1,2
Carvalhópolis,Comércio e Serviços,2022,2,2
Carvalhópolis,Comércio e Serviços,2022,3,2
Carvalhópolis,Comércio e Serviços,2022,4,2
Carvalhópolis,Comércio e Serviços,2022,5,2
Carvalhópolis,Comércio e Serviços,2022,6,2
Carvalhópolis,Comércio e Serviços,2022,7,2
Carvalhópolis,Comércio e Serviços,2022,8,2
Carvalhópolis,Comércio e Serviços,2022,9,2
Carvalhópolis,Comércio e Serviços,2022,10,2
Carvalhópolis,Comércio e Serviços,2022,11,2
Carvalhópolis,Comércio e Serviços,2022,12,1
Carvalhópolis,Comércio e Serviços,2023,1,1
Carvalhópolis,Comércio e Serviços,2023,2,1
Carvalhópolis,Comércio e Serviços,2023,3,1
Carvalhópolis,Comércio e Serviços,2023,4,1
Carvalhópolis,Comércio e Serviços,2023,5,1
Carvalhópolis,Comércio e Serviços,2023,6,1
Carvalhópolis,Comércio e Serviços,2023,7,1
Carvalhópolis,Comércio e Serviços,2023,8,1
Carvalhópolis,Comércio e Serviços,2023,9,1
Carvalhópolis,Comércio e Serviços,2023,10,1
Carvalhópolis,Comércio e Serviços,2023,11,1
Carvalhópolis,Comércio e Serviços,2023,12,1
Carvalhópolis,Comércio e Serviços,2024,1,1
Carvalhópolis,Comércio e Serviços,2024,2,1
Carvalhópolis,Comércio e Serviços,2024,3,1
Carvalhópolis,Comércio e Serviços,2024,4,1
Carvalhópolis,Comércio e Serviços,2024,5,1
Carvalhópolis,Comércio e Serviços,2024,6,2
Carvalhópolis,Comércio e Serviços,2024,7,1
Carvalhópolis,Comércio e Serviços,2024,8,1
Carvalhópolis,Comércio e Serviços,2024,9,2
Carvalhópolis,Comércio e Serviços,2024,10,2
Carvalhópolis,Comércio e Serviços,2024,11,2
Carvalhópolis,Comércio e Serviços,2024,12,2
Carvalhópolis,Comércio e Serviços,2025,1,2
Carvalhópolis,Comércio e Serviços,2025,2,2
Carvalhópolis,Comércio e Serviços,2025,3,2
Carvalhópolis,Comércio e Serviços,2025,4,2
Carvalhópolis,Comércio e Serviços,2025,5,2
Carvalhópolis,Comércio e Serviços,2025,6,2
Carvalhópolis,Comércio e Serviços,2025,7,2
Carvalhópolis,Comércio e Serviços,2025,8,2
Carvalhópolis,Comércio e Serviços,2025,9,2
Carvalhópolis,Comércio e Serviços,2025,10,2
Carvalhópolis,Comércio e Serviços,2025,11,2
Carvalhópolis,Comércio e Serviços,2025,12,2
Carvalhópolis,Transportes,2021,12,1
Carvalhópolis,Transportes,2022,1,1
Carvalhópolis,Transportes,2022,2,1
Carvalhópolis,Transportes,2022,3,1
Carvalhópolis,Transportes,2022,4,1
Carvalhópolis,Transportes,2022,5,1
Carvalhópolis,Transportes,2022,6,1
Carvalhópolis,Transportes,2022,7,1
Carvalhópolis,Transportes,2022,8,1
Carvalhópolis,Transportes,2022,9,1
Carvalhópolis,Transportes,2022,10,1
Carvalhópolis,Transportes,2022,11,1
Carvalhópolis,Transportes,2022,12,1
Carvalhópolis,Transportes,2023,1,1
Carvalhópolis,Transportes,2023,2,0
Carvalhópolis,Transportes,2023,3,0
Carvalhópolis,Transportes,2023,4,0
Carvalhópolis,Transportes,2023,5,0
Carvalhópolis,Transportes,2023,6,0
Carvalhópolis,Transportes,2023,7,0
Carvalhópolis,Transportes,2023,8,0
Carvalhópolis,Transportes,2023,9,0
Carvalhópolis,Transportes,2023,10,0
Carvalhópolis,Transportes,2023,11,0
Carvalhópolis,Transportes,2023,12,0
Carvalhópolis,Transportes,2024,1,0
Carvalhópolis,Transportes,2024,2,0
Carvalhópolis,Transportes,2024,3,0
Carvalhópolis,Transportes,2024,4,0
Carvalhópolis,Transportes,2024,5,0
Carvalhópolis,Transportes,2024,6,0
Carvalhópolis,Transportes,2024,7,0
Carvalhópolis,Transportes,2024,8,0
Carvalhópolis,Transportes,2024,9,0
Carvalhópolis,Transportes,2024,10,0
Carvalhópolis,Transportes,2024,11,0
Carvalhópolis,Transportes,2024,12,0
Carvalhópolis,Transportes,2025,1,0
Carvalhópolis,Transportes,2025,2,0
Carvalhópolis,Transportes,2025,3,0
Carvalhópolis,Transportes,2025,4,0
Carvalhópolis,Transportes,2025,5,0
Carvalhópolis,Transportes,2025,6,0
Carvalhópolis,Transportes,2025,7,0
Carvalhópolis,Transportes,2025,8,0
Carvalhópolis,Transportes,2025,9,0
Carvalhópolis,Transportes,2025,10,0
Carvalhópolis,Transportes,2025,11,0
Carvalhópolis,Transportes,2025,12,0
Carvalhópolis,Hospedagem,2021,12,0
Carvalhópolis,Hospedagem,2022,1,0
Carvalhópolis,Hospedagem,2022,2,0
Carvalhópolis,Hospedagem,2022,3,0
Carvalhópolis,Hospedagem,2022,4,0
Carvalhópolis,Hospedagem,2022,5,0
Carvalhópolis,Hospedagem,2022,6,0
Carvalhópolis,Hospedagem,2022,7,0
Carvalhópolis,Hospedagem,2022,8,0
Carvalhópolis,Hospedagem,2022,9,0
Carvalhópolis,Hospedagem,2022,10,0
Carvalhópolis,Hospedagem,2022,11,0
Carvalhópolis,Hospedagem,2022,12,1
Carvalhópolis,Hospedagem,2023,1,1
Carvalhópolis,Hospedagem,2023,2,1
Carvalhópolis,Hospedagem,2023,3,1
Carvalhópolis,Hospedagem,2023,4,1
Carvalhópolis,Hospedagem,2023,5,1
Carvalhópolis,Hospedagem,2023,6,1
Carvalhópolis,Hospedagem,2023,7,1
Carvalhópolis,Hospedagem,2023,8,1
Carvalhópolis,Hospedagem,2023,9,1
Carvalhópolis,Hospedagem,2023,10,1
Carvalhópolis,Hospedagem,2023,11,1
Carvalhópolis,Hospedagem,2023,12,1
Carvalhópolis,Hospedagem,2024,1,1
Carvalhópolis,Hospedagem,2024,2,1
Carvalhópolis,Hospedagem,2024,3,1
Carvalhópolis,Hospedagem,2024,4,1
Carvalhópolis,Hospedagem,2024,5,1
Carvalhópolis,Hospedagem,2024,6,1
Carvalhópolis,Hospedagem,2024,7,1
Carvalhópolis,Hospedagem,2024,8,0
Carvalhópolis,Hospedagem,2024,9,0
Carvalhópolis,Hospedagem,2024,10,0
Carvalhópolis,Hospedagem,2024,11,2
Carvalhópolis,Hospedagem,2024,12,2
Carvalhópolis,Hospedagem,2025,1,1
Carvalhópolis,Hospedagem,2025,2,1
Carvalhópolis,Hospedagem,2025,3,1
Carvalhópolis,Hospedagem,2025,4,1
Carvalhópolis,Hospedagem,2025,5,1
Carvalhópolis,Hospedagem,2025,6,1
Carvalhópolis,Hospedagem,2025,7,1
Carvalhópolis,Hospedagem,2025,8,1
Carvalhópolis,Hospedagem,2025,9,1
Carvalhópolis,Hospedagem,2025,10,1
Carvalhópolis,Hospedagem,2025,11,1
Carvalhópolis,Hospedagem,2025,12,0
Carvalhópolis,Alimentação,2021,12,0
Carvalhópolis,Alimentação,2022,1,0
Carvalhópolis,Alimentação,2022,2,0
Carvalhópolis,Alimentação,2022,3,0
Carvalhópolis,Alimentação,2022,4,0
Carvalhópolis,Alimentação,2022,5,0
Carvalhópolis,Alimentação,2022,6,0
Carvalhópolis,Alimentação,2022,7,0
Carvalhópolis,Alimentação,2022,8,0
Carvalhópolis,Alimentação,2022,9,0
Carvalhópolis,Alimentação,2022,10,0
Carvalhópolis,Alimentação,2022,11,0
Carvalhópolis,Alimentação,2022,12,0
Carvalhópolis,Alimentação,2023,1,0
Carvalhópolis,Alimentação,2023,2,1
Carvalhópolis,Alimentação,2023,3,1
Carvalhópolis,Alimentação,2023,4,1
Carvalhópolis,Alimentação,2023,5,1
Carvalhópolis,Alimentação,2023,6,1
Carvalhópolis,Alimentação,2023,7,1
Carvalhópolis,Alimentação,2023,8,0
Carvalhópolis,Alimentação,2023,9,0
Carvalhópolis,Alimentação,2023,10,0
Carvalhópolis,Alimentação,2023,11,0
Carvalhópolis,Alimentação,2023,12,0
Carvalhópolis,Alimentação,2024,1,0
Carvalhópolis,Alimentação,2024,2,0
Carvalhópolis,Alimentação,2024,3,0
Carvalhópolis,Alimentação,2024,4,0
Carvalhópolis,Alimentação,2024,5,0
Carvalhópolis,Alimentação,2024,6,0
Carvalhópolis,Alimentação,2024,7,0
Carvalhópolis,Alimentação,2024,8,0
Carvalhópolis,Alimentação,2024,9,0
Carvalhópolis,Alimentação,2024,10,0
Carvalhópolis,Alimentação,2024,11,1
Carvalhópolis,Alimentação,2024,12,1
Carvalhópolis,Alimentação,2025,1,1
Carvalhópolis,Alimentação,2025,2,1
Carvalhópolis,Alimentação,2025,3,1
Carvalhópolis,Alimentação,2025,4,0
Carvalhópolis,Alimentação,2025,5,0
Carvalhópolis,Alimentação,2025,6,0
Carvalhópolis,Alimentação,2025,7,0
Carvalhópolis,Alimentação,2025,8,0
Carvalhópolis,Alimentação,2025,9,0
Carvalhópolis,Alimentação,2025,10,0
Carvalhópolis,Alimentação,2025,11,0
Carvalhópolis,Alimentação,2025,12,0
Carvalhópolis,Entretenimento,2021,12,0
Carvalhópolis,Entretenimento,2022,1,0
Carvalhópolis,Entretenimento,2022,2,0
Carvalhópolis,Entretenimento,2022,3,0
Carvalhópolis,Entretenimento,2022,4,0
Carvalhópolis,Entretenimento,2022,5,0
Carvalhópolis,Entretenimento,2022,6,0
Carvalhópolis,Entretenimento,2022,7,0
Carvalhópolis,Entretenimento,2022,8,0
Carvalhópolis,Entretenimento,2022,9,0
Carvalhópolis,Entretenimento,2022,10,0
Carvalhópolis,Entretenimento,2022,11,0
Carvalhópolis,Entretenimento,2022,12,0
Carvalhópolis,Entretenimento,2023,1,0
Carvalhópolis,Entretenimento,2023,2,0
Carvalhópolis,Entretenimento,2023,3,0
Carvalhópolis,Entretenimento,2023,4,0
Carvalhópolis,Entretenimento,2023,5,0
Carvalhópolis,Entretenimento,2023,6,0
Carvalhópolis,Entretenimento,2023,7,0
Carvalhópolis,Entretenimento,2023,8,0
Carvalhópolis,Entretenimento,2023,9,0
Carvalhópolis,Entretenimento,2023,10,0
Carvalhópolis,Entretenimento,2023,11,0
Carvalhópolis,Entretenimento,2023,12,0
Carvalhópolis,Entretenimento,2024,1,0
Carvalhópolis,Entretenimento,2024,2,0
Carvalhópolis,Entretenimento,2024,3,0
Carvalhópolis,Entretenimento,2024,4,0
Carvalhópolis,Entretenimento,2024,5,0
Carvalhópolis,Entretenimento,2024,6,0
Carvalhópolis,Entretenimento,2024,7,0
Carvalhópolis,Entretenimento,2024,8,0
Carvalhópolis,Entretenimento,2024,9,0
Carvalhópolis,Entretenimento,2024,10,0
Carvalhópolis,Entretenimento,2024,11,0
Carvalhópolis,Entretenimento,2024,12,0
Carvalhópolis,Entretenimento,2025,1,0
Carvalhópolis,Entretenimento,2025,2,0
Carvalhópolis,Entretenimento,2025,3,0
Carvalhópolis,Entretenimento,2025,4,0
Carvalhópolis,Entretenimento,2025,5,0
Carvalhópolis,Entretenimento,2025,6,0
Carvalhópolis,Entretenimento,2025,7,0
Carvalhópolis,Entretenimento,2025,8,0
Carvalhópolis,Entretenimento,2025,9,0
Carvalhópolis,Entretenimento,2025,10,0
Carvalhópolis,Entretenimento,2025,11,0
Carvalhópolis,Entretenimento,2025,12,0
Carvalhópolis,Agência e Operadores,2021,12,0
Carvalhópolis,Agência e Operadores,2022,1,0
Carvalhópolis,Agência e Operadores,2022,2,0
Carvalhópolis,Agência e Operadores,2022,3,0
Carvalhópolis,Agência e Operadores,2022,4,0
Carvalhópolis,Agência e Operadores,2022,5,0
Carvalhópolis,Agência e Operadores,2022,6,0
Carvalhópolis,Agência e Operadores,2022,7,0
Carvalhópolis,Agência e Operadores,2022,8,0
Carvalhópolis,Agência e Operadores,2022,9,0
Carvalhópolis,Agência e Operadores,2022,10,0
Carvalhópolis,Agência e Operadores,2022,11,0
Carvalhópolis,Agência e Operadores,2022,12,0
Carvalhópolis,Agência e Operadores,2023,1,0
Carvalhópolis,Agência e Operadores,2023,2,0
Carvalhópolis,Agência e Operadores,2023,3,0
Carvalhópolis,Agência e Operadores,2023,4,0
Carvalhópolis,Agência e Operadores,2023,5,0
Carvalhópolis,Agência e Operadores,2023,6,0
Carvalhópolis,Agência e Operadores,2023,7,0
Carvalhópolis,Agência e Operadores,2023,8,0
Carvalhópolis,Agência e Operadores,2023,9,0
Carvalhópolis,Agência e Operadores,2023,10,0
Carvalhópolis,Agência e Operadores,2023,11,0
Carvalhópolis,Agência e Operadores,2023,12,0
Carvalhópolis,Agência e Operadores,2024,1,0
Carvalhópolis,Agência e Operadores,2024,2,0
Carvalhópolis,Agência e Operadores,2024,3,0
Carvalhópolis,Agência e Operadores,2024,4,0
Carvalhópolis,Agência e Operadores,2024,5,0
Carvalhópolis,Agência e Operadores,2024,6,0
Carvalhópolis,Agência e Operadores,2024,7,0
Carvalhópolis,Agência e Operadores,2024,8,0
Carvalhópolis,Agência e Operadores,2024,9,0
Carvalhópolis,Agência e Operadores,2024,10,0
Carvalhópolis,Agência e Operadores,2024,11,0
Carvalhópolis,Agência e Operadores,2024,12,0
Carvalhópolis,Agência e Operadores,2025,1,0
Carvalhópolis,Agência e Operadores,2025,2,0
Carvalhópolis,Agência e Operadores,2025,3,0
Carvalhópolis,Agência e Operadores,2025,4,0
Carvalhópolis,Agência e Operadores,2025,5,0
Carvalhópolis,Agência e Operadores,2025,6,0
Carvalhópolis,Agência e Operadores,2025,7,0
Carvalhópolis,Agência e Operadores,2025,8,0
Carvalhópolis,Agência e Operadores,2025,9,0
Carvalhópolis,Agência e Operadores,2025,10,0
Carvalhópolis,Agência e Operadores,2025,11,0
Carvalhópolis,Agência e Operadores,2025,12,0
Cássia,Entretenimento,2021,12,18
Cássia,Entretenimento,2022,1,17
Cássia,Entretenimento,2022,2,15
Cássia,Entretenimento,2022,3,13
Cássia,Entretenimento,2022,4,8
Cássia,Entretenimento,2022,5,7
Cássia,Entretenimento,2022,6,5
Cássia,Entretenimento,2022,7,3
Cássia,Entretenimento,2022,8,3
Cássia,Entretenimento,2022,9,3
Cássia,Entretenimento,2022,10,3
Cássia,Entretenimento,2022,11,3
Cássia,Entretenimento,2022,12,36
Cássia,Entretenimento,2023,1,35
Cássia,Entretenimento,2023,2,34
Cássia,Entretenimento,2023,3,32
Cássia,Entretenimento,2023,4,37
Cássia,Entretenimento,2023,5,37
Cássia,Entretenimento,2023,6,35
Cássia,Entretenimento,2023,7,36
Cássia,Entretenimento,2023,8,38
Cássia,Entretenimento,2023,9,36
Cássia,Entretenimento,2023,10,39
Cássia,Entretenimento,2023,11,36
Cássia,Entretenimento,2023,12,33
Cássia,Entretenimento,2024,1,41
Cássia,Entretenimento,2024,2,42
Cássia,Entretenimento,2024,3,43
Cássia,Entretenimento,2024,4,43
Cássia,Entretenimento,2024,5,43
Cássia,Entretenimento,2024,6,41
Cássia,Entretenimento,2024,7,45
Cássia,Entretenimento,2024,8,47
Cássia,Entretenimento,2024,9,51
Cássia,Entretenimento,2024,10,45
Cássia,Entretenimento,2024,11,46
Cássia,Entretenimento,2024,12,44
Cássia,Entretenimento,2025,1,46
Cássia,Entretenimento,2025,2,53
Cássia,Entretenimento,2025,3,51
Cássia,Entretenimento,2025,4,48
Cássia,Entretenimento,2025,5,48
Cássia,Entretenimento,2025,6,49
Cássia,Entretenimento,2025,7,49
Cássia,Entretenimento,2025,8,48
Cássia,Entretenimento,2025,9,50
Cássia,Entretenimento,2025,10,45
Cássia,Entretenimento,2025,11,44
Cássia,Entretenimento,2025,12,43
Cássia,Transportes,2021,12,4
Cássia,Transportes,2022,1,3
Cássia,Transportes,2022,2,3
Cássia,Transportes,2022,3,3
Cássia,Transportes,2022,4,3
Cássia,Transportes,2022,5,3
Cássia,Transportes,2022,6,3
Cássia,Transportes,2022,7,3
Cássia,Transportes,2022,8,3
Cássia,Transportes,2022,9,3
Cássia,Transportes,2022,10,3
Cássia,Transportes,2022,11,3
Cássia,Transportes,2022,12,6
Cássia,Transportes,2023,1,6
Cássia,Transportes,2023,2,5
Cássia,Transportes,2023,3,5
Cássia,Transportes,2023,4,5
Cássia,Transportes,2023,5,5
Cássia,Transportes,2023,6,4
Cássia,Transportes,2023,7,4
Cássia,Transportes,2023,8,3
Cássia,Transportes,2023,9,3
Cássia,Transportes,2023,10,5
Cássia,Transportes,2023,11,5
Cássia,Transportes,2023,12,6
Cássia,Transportes,2024,1,6
Cássia,Transportes,2024,2,6
Cássia,Transportes,2024,3,6
Cássia,Transportes,2024,4,6
Cássia,Transportes,2024,5,7
Cássia,Transportes,2024,6,7
Cássia,Transportes,2024,7,7
Cássia,Transportes,2024,8,7
Cássia,Transportes,2024,9,6
Cássia,Transportes,2024,10,6
Cássia,Transportes,2024,11,6
Cássia,Transportes,2024,12,5
Cássia,Transportes,2025,1,5
Cássia,Transportes,2025,2,6
Cássia,Transportes,2025,3,5
Cássia,Transportes,2025,4,5
Cássia,Transportes,2025,5,5
Cássia,Transportes,2025,6,5
Cássia,Transportes,2025,7,5
Cássia,Transportes,2025,8,5
Cássia,Transportes,2025,9,5
Cássia,Transportes,2025,10,4
Cássia,Transportes,2025,11,4
Cássia,Transportes,2025,12,4
Cássia,Alimentação,2021,12,29
Cássia,Alimentação,2022,1,24
Cássia,Alimentação,2022,2,20
Cássia,Alimentação,2022,3,19
Cássia,Alimentação,2022,4,16
Cássia,Alimentação,2022,5,20
Cássia,Alimentação,2022,6,19
Cássia,Alimentação,2022,7,19
Cássia,Alimentação,2022,8,16
Cássia,Alimentação,2022,9,12
Cássia,Alimentação,2022,10,6
Cássia,Alimentação,2022,11,4
Cássia,Alimentação,2022,12,47
Cássia,Alimentação,2023,1,47
Cássia,Alimentação,2023,2,45
Cássia,Alimentação,2023,3,46
Cássia,Alimentação,2023,4,49
Cássia,Alimentação,2023,5,41
Cássia,Alimentação,2023,6,42
Cássia,Alimentação,2023,7,44
Cássia,Alimentação,2023,8,42
Cássia,Alimentação,2023,9,46
Cássia,Alimentação,2023,10,43
Cássia,Alimentação,2023,11,44
Cássia,Alimentação,2023,12,40
Cássia,Alimentação,2024,1,37
Cássia,Alimentação,2024,2,37
Cássia,Alimentação,2024,3,37
Cássia,Alimentação,2024,4,38
Cássia,Alimentação,2024,5,39
Cássia,Alimentação,2024,6,40
Cássia,Alimentação,2024,7,38
Cássia,Alimentação,2024,8,38
Cássia,Alimentação,2024,9,38
Cássia,Alimentação,2024,10,39
Cássia,Alimentação,2024,11,36
