Município,Classificação,Ano,Mês,Saldo
Cristina,Hospedagem,2024,7,0
Cristina,Hospedagem,2024,8,0
Cristina,Hospedagem,2024,9,0
Cristina,Hospedagem,2024,10,0
Cristina,Hospedagem,2024,11,1
Cristina,Hospedagem,2024,12,0
Cristina,Hospedagem,2025,1,0
Cristina,Hospedagem,2025,2,0
Cristina,Hospedagem,2025,3,1
Cristina,Hospedagem,2025,4,0
Cristina,Hospedagem,2025,5,0
Cristina,Hospedagem,2025,6,-1
Cristina,Hospedagem,2025,7,0
Cristina,Hospedagem,2025,8,0
Cristina,Hospedagem,2025,9,0
Cristina,Hospedagem,2025,10,0
Cristina,Hospedagem,2025,11,0
Cristina,Hospedagem,2025,12,0
Campanha,Entretenimento,2021,1,0
Campanha,Entretenimento,2021,2,0
Campanha,Entretenimento,2021,3,0
Campanha,Entretenimento,2021,4,-1
Campanha,Entretenimento,2021,5,0
Campanha,Entretenimento,2021,6,1
Campanha,Entretenimento,2021,7,0
Campanha,Entretenimento,2021,8,0
Campanha,Entretenimento,2021,9,0
Campanha,Entretenimento,2021,10,-2
Campanha,Entretenimento,2021,11,0
Campanha,Entretenimento,2021,12,0
Campanha,Entretenimento,2022,1,-1
Campanha,Entretenimento,2022,2,0
Campanha,Entretenimento,2022,3,-1
Campanha,Entretenimento,2022,4,0
Campanha,Entretenimento,2022,5,0
Campanha,Entretenimento,2022,6,0
Campanha,Entretenimento,2022,7,0
Campanha,Entretenimento,2022,8,0
Campanha,Entretenimento,2022,9,0
Campanha,Entretenimento,2022,10,0
Campanha,Entretenimento,2022,11,0
Campanha,Entretenimento,2022,12,0
Campanha,Entretenimento,2023,1,0
Campanha,Entretenimento,2023,2,0
Campanha,Entretenimento,2023,3,1
Campanha,Entretenimento,2023,4,0
Campanha,Entretenimento,2023,5,0
Campanha,Entretenimento,2023,6,0
Campanha,Entretenimento,2023,7,0
Campanha,Entretenimento,2023,8,0
Campanha,Entretenimento,2023,9,0
Campanha,Entretenimento,2023,10,2
Campanha,Entretenimento,2023,11,0
Campanha,Entretenimento,2023,12,1
Campanha,Entretenimento,2024,1,2
Campanha,Entretenimento,2024,2,0
Campanha,Entretenimento,2024,3,0
Campanha,Entretenimento,2024,4,1
Campanha,Entretenimento,2024,5,0
Campanha,Entretenimento,2024,6,0
Campanha,Entretenimento,2024,7,1
Campanha,Entretenimento,2024,8,1
Campanha,Entretenimento,2024,9,0
Campanha,Entretenimento,2024,10,0
Campanha,Entretenimento,2024,11,1
Campanha,Entretenimento,2024,12,-1
Campanha,Entretenimento,2025,1,0
Campanha,Entretenimento,2025,2,0
Campanha,Entretenimento,2025,3,-1
Campanha,Entretenimento,2025,4,0
Campanha,Entretenimento,2025,5,0
Campanha,Entretenimento,2025,6,0
Campanha,Entretenimento,2025,7,0
Campanha,Entretenimento,2025,8,-1
Campanha,Entretenimento,2025,9,0
Campanha,Entretenimento,2025,10,-1
Campanha,Entretenimento,2025,11,0
Campanha,Entretenimento,2025,12,0
Campanha,Agência e Operadores,2021,1,0
Campanha,Agência e Operadores,2021,2,0
Campanha,Agência e Operadores,2021,3,0
Campanha,Agência e Operadores,2021,4,0
Campanha,Agência e Operadores,2021,5,0
Campanha,Agência e Operadores,2021,6,-1
Campanha,Agência e Operadores,2021,7,0
Campanha,Agência e Operadores,2021,8,0
Campanha,Agência e Operadores,2021,9,0
Campanha,Agência e Operadores,2021,10,0
Campanha,Agência e Operadores,2021,11,0
Campanha,Agência e Operadores,2021,12,0
Campanha,Agência e Operadores,2022,1,0
Campanha,Agência e Operadores,2022,2,0
Campanha,Agência e Operadores,2022,3,0
Campanha,Agência e Operadores,2022,4,0
Campanha,Agência e Operadores,2022,5,0
Campanha,Agência e Operadores,2022,6,0
Campanha,Agência e Operadores,2022,7,0
Campanha,Agência e Operadores,2022,8,0
Campanha,Agência e Operadores,2022,9,0
Campanha,Agência e Operadores,2022,10,0
Campanha,Agência e Operadores,2022,11,0
Campanha,Agência e Operadores,2022,12,0
Campanha,Agência e Operadores,2023,1,0
Campanha,Agência e Operadores,2023,2,0
Campanha,Agência e Operadores,2023,3,0
Campanha,Agência e Operadores,2023,4,0
Campanha,Agência e Operadores,2023,5,0
Campanha,Agência e Operadores,2023,6,0
Campanha,Agência e Operadores,2023,7,0
Campanha,Agência e Operadores,2023,8,0
Campanha,Agência e Operadores,2023,9,0
Campanha,Agência e Operadores,2023,10,0
Campanha,Agência e Operadores,2023,11,0
Campanha,Agência e Operadores,2023,12,0
Campanha,Agência e Operadores,2024,1,0
Campanha,Agência e Operadores,2024,2,0
Campanha,Agência e Operadores,2024,3,0
Campanha,Agência e Operadores,2024,4,0
Campanha,Agência e Operadores,2024,5,0
Campanha,Agência e Operadores,2024,6,0
Campanha,Agência e Operadores,2024,7,0
Campanha,Agência e Operadores,2024,8,0
Campanha,Agência e Operadores,2024,9,0
Campanha,Agência e Operadores,2024,10,0
Campanha,Agência e Operadores,2024,11,0
Campanha,Agência e Operadores,2024,12,0
Campanha,Agência e Operadores,2025,1,0
Campanha,Agência e Operadores,2025,2,0
Campanha,Agência e Operadores,2025,3,0
Campanha,Agência e Operadores,2025,4,0
Campanha,Agência e Operadores,2025,5,0
Campanha,Agência e Operadores,2025,6,0
Campanha,Agência e Operadores,2025,7,0
Campanha,Agência e Operadores,2025,8,0
Campanha,Agência e Operadores,2025,9,0
Campanha,Agência e Operadores,2025,10,0
Campanha,Agência e Operadores,2025,11,0
Campanha,Agência e Operadores,2025,12,0
Campanha,Transportes,2021,1,0
Campanha,Transportes,2021,2,-3
Campanha,Transportes,2021,3,-2
Campanha,Transportes,2021,4,-1
Campanha,Transportes,2021,5,0
Campanha,Transportes,2021,6,0
Campanha,Transportes,2021,7,0
Campanha,Transportes,2021,8,-1
Campanha,Transportes,2021,9,0
Campanha,Transportes,2021,10,0
Campanha,Transportes,2021,11,0
Campanha,Transportes,2021,12,0
Campanha,Transportes,2022,1,0
Campanha,Transportes,2022,2,-1
Campanha,Transportes,2022,3,0
Campanha,Transportes,2022,4,-1
Campanha,Transportes,2022,5,0
Campanha,Transportes,2022,6,0
Campanha,Transportes,2022,7,0
Campanha,Transportes,2022,8,0
Campanha,Transportes,2022,9,0
Campanha,Transportes,2022,10,0
Campanha,Transportes,2022,11,0
Campanha,Transportes,2022,12,0
Campanha,Transportes,2023,1,0
Campanha,Transportes,2023,2,-1
Campanha,Transportes,2023,3,-1
Campanha,Transportes,2023,4,0
Campanha,Transportes,2023,5,0
Campanha,Transportes,2023,6,1
Campanha,Transportes,2023,7,0
Campanha,Transportes,2023,8,0
Campanha,Transportes,2023,9,0
Campanha,Transportes,2023,10,0
Campanha,Transportes,2023,11,1
Campanha,Transportes,2023,12,0
Campanha,Transportes,2024,1,0
Campanha,Transportes,2024,2,-1
Campanha,Transportes,2024,3,-1
Campanha,Transportes,2024,4,0
Campanha,Transportes,2024,5,0
Campanha,Transportes,2024,6,0
Campanha,Transportes,2024,7,0
Campanha,Transportes,2024,8,-1
Campanha,Transportes,2024,9,1
Campanha,Transportes,2024,10,0
Campanha,Transportes,2024,11,0
Campanha,Transportes,2024,12,0
Campanha,Transportes,2025,1,0
Campanha,Transportes,2025,2,0
Campanha,Transportes,2025,3,0
Campanha,Transportes,2025,4,0
Campanha,Transportes,2025,5,0
Campanha,Transportes,2025,6,0
Campanha,Transportes,2025,7,0
Campanha,Transportes,2025,8,0
Campanha,Transportes,2025,9,-1
Campanha,Transportes,2025,10,0
Campanha,Transportes,2025,11,0
Campanha,Transportes,2025,12,0
Campanha,Comércio e Serviços,2021,1,-2
Campanha,Comércio e Serviços,2021,2,-1
Campanha,Comércio e Serviços,2021,3,-2
Campanha,Comércio e Serviços,2021,4,-1
Campanha,Comércio e Serviços,2021,5,-5
Campanha,Comércio e Serviços,2021,6,-2
Campanha,Comércio e Serviços,2021,7,0
Campanha,Comércio e Serviços,2021,8,-3
Campanha,Comércio e Serviços,2021,9,-1
Campanha,Comércio e Serviços,2021,10,0
Campanha,Comércio e Serviços,2021,11,0
Campanha,Comércio e Serviços,2021,12,0
Campanha,Comércio e Serviços,2022,1,0
Campanha,Comércio e Serviços,2022,2,-5
Campanha,Comércio e Serviços,2022,3,1
Campanha,Comércio e Serviços,2022,4,-2
Campanha,Comércio e Serviços,2022,5,0
Campanha,Comércio e Serviços,2022,6,-1
Campanha,Comércio e Serviços,2022,7,-3
Campanha,Comércio e Serviços,2022,8,0
Campanha,Comércio e Serviços,2022,9,-2
Campanha,Comércio e Serviços,2022,10,0
Campanha,Comércio e Serviços,2022,11,-3
Campanha,Comércio e Serviços,2022,12,0
Campanha,Comércio e Serviços,2023,1,-1
Campanha,Comércio e Serviços,2023,2,-1
Campanha,Comércio e Serviços,2023,3,0
Campanha,Comércio e Serviços,2023,4,0
Campanha,Comércio e Serviços,2023,5,3
Campanha,Comércio e Serviços,2023,6,-1
Campanha,Comércio e Serviços,2023,7,2
Campanha,Comércio e Serviços,2023,8,1
Campanha,Comércio e Serviços,2023,9,2
Campanha,Comércio e Serviços,2023,10,-2
Campanha,Comércio e Serviços,2023,11,0
Campanha,Comércio e Serviços,2023,12,-3
Campanha,Comércio e Serviços,2024,1,3
Campanha,Comércio e Serviços,2024,2,0
Campanha,Comércio e Serviços,2024,3,2
Campanha,Comércio e Serviços,2024,4,0
Campanha,Comércio e Serviços,2024,5,1
Campanha,Comércio e Serviços,2024,6,0
Campanha,Comércio e Serviços,2024,7,3
Campanha,Comércio e Serviços,2024,8,0
Campanha,Comércio e Serviços,2024,9,-1
Campanha,Comércio e Serviços,2024,10,2
Campanha,Comércio e Serviços,2024,11,0
Campanha,Comércio e Serviços,2024,12,2
Campanha,Comércio e Serviços,2025,1,-1
Campanha,Comércio e Serviços,2025,2,0
Campanha,Comércio e Serviços,2025,3,-1
Campanha,Comércio e Serviços,2025,4,0
Campanha,Comércio e Serviços,2025,5,1
Campanha,Comércio e Serviços,2025,6,0
Campanha,Comércio e Serviços,2025,7,1
Campanha,Comércio e Serviços,2025,8,-3
Campanha,Comércio e Serviços,2025,9,0
Campanha,Comércio e Serviços,2025,10,0
Campanha,Comércio e Serviços,2025,11,0
Campanha,Comércio e Serviços,2025,12,0
Campanha,Alimentação,2021,1,2
Campanha,Alimentação,2021,2,0
Campanha,Alimentação,2021,3,-1
Campanha,Alimentação,2021,4,-12
Campanha,Alimentação,2021,5,-4
Campanha,Alimentação,2021,6,2
Campanha,Alimentação,2021,7,-3
Campanha,Alimentação,2021,8,1
Campanha,Alimentação,2021,9,-6
Campanha,Alimentação,2021,10,1
Campanha,Alimentação,2021,11,-7
Campanha,Alimentação,2021,12,-3
Campanha,Alimentação,2022,1,-5
Campanha,Alimentação,2022,2,-7
Campanha,Alimentação,2022,3,-1
Campanha,Alimentação,2022,4,0
Campanha,Alimentação,2022,5,-4
Campanha,Alimentação,2022,6,-4
Campanha,Alimentação,2022,7,-4
Campanha,Alimentação,2022,8,0
Campanha,Alimentação,2022,9,-2
Campanha,Alimentação,2022,10,-4
Campanha,Alimentação,2022,11,0
Campanha,Alimentação,2022,12,-8
Campanha,Alimentação,2023,1,0
Campanha,Alimentação,2023,2,-1
Campanha,Alimentação,2023,3,-5
Campanha,Alimentação,2023,4,-1
Campanha,Alimentação,2023,5,2
Campanha,Alimentação,2023,6,-2
Campanha,Alimentação,2023,7,3
Campanha,Alimentação,2023,8,-3
Campanha,Alimentação,2023,9,4
Campanha,Alimentação,2023,10,4
Campanha,Alimentação,2023,11,3
Campanha,Alimentação,2023,12,7
Campanha,Alimentação,2024,1,-4
Campanha,Alimentação,2024,2,-5
Campanha,Alimentação,2024,3,-2
Campanha,Alimentação,2024,4,1
Campanha,Alimentação,2024,5,0
Campanha,Alimentação,2024,6,1
Campanha,Alimentação,2024,7,2
Campanha,Alimentação,2024,8,3
Campanha,Alimentação,2024,9,-4
Campanha,Alimentação,2024,10,8
Campanha,Alimentação,2024,11,1
Campanha,Alimentação,2024,12,1
Campanha,Alimentação,2025,1,-2
Campanha,Alimentação,2025,2,2
Campanha,Alimentação,2025,3,2
Campanha,Alimentação,2025,4,-4
Campanha,Alimentação,2025,5,0
Campanha,Alimentação,2025,6,4
Campanha,Alimentação,2025,7,-3
Campanha,Alimentação,2025,8,-3
Campanha,Alimentação,2025,9,0
Campanha,Alimentação,2025,10,-2
Campanha,Alimentação,2025,11,-9
Campanha,Alimentação,2025,12,1
Campanha,Hospedagem,2021,1,0
Campanha,Hospedagem,2021,2,1
Campanha,Hospedagem,2021,3,0
Campanha,Hospedagem,2021,4,-1
Campanha,Hospedagem,2021,5,0
Campanha,Hospedagem,2021,6,1
Campanha,Hospedagem,2021,7,0
Campanha,Hospedagem,2021,8,0
Campanha,Hospedagem,2021,9,0
Campanha,Hospedagem,2021,10,0
Campanha,Hospedagem,2021,11,0
Campanha,Hospedagem,2021,12,-1
Campanha,Hospedagem,2022,1,0
Campanha,Hospedagem,2022,2,-1
Campanha,Hospedagem,2022,3,0
Campanha,Hospedagem,2022,4,-1
Campanha,Hospedagem,2022,5,0
Campanha,Hospedagem,2022,6,0
Campanha,Hospedagem,2022,7,1
Campanha,Hospedagem,2022,8,0
Campanha,Hospedagem,2022,9,0
Campanha,Hospedagem,2022,10,-1
Campanha,Hospedagem,2022,11,0
Campanha,Hospedagem,2022,12,-1
Campanha,Hospedagem,2023,1,-3
Campanha,Hospedagem,2023,2,3
Campanha,Hospedagem,2023,3,-1
Campanha,Hospedagem,2023,4,-2
Campanha,Hospedagem,2023,5,0
Campanha,Hospedagem,2023,6,1
Campanha,Hospedagem,2023,7,0
Campanha,Hospedagem,2023,8,0
Campanha,Hospedagem,2023,9,-1
Campanha,Hospedagem,2023,10,2
Campanha,Hospedagem,2023,11,-3
Campanha,Hospedagem,2023,12,0
Campanha,Hospedagem,2024,1,1
Campanha,Hospedagem,2024,2,0
Campanha,Hospedagem,2024,3,0
Campanha,Hospedagem,2024,4,-1
Campanha,Hospedagem,2024,5,-1
Campanha,Hospedagem,2024,6,-1
Campanha,Hospedagem,2024,7,0
Campanha,Hospedagem,2024,8,2
Campanha,Hospedagem,2024,9,0
Campanha,Hospedagem,2024,10,1
Campanha,Hospedagem,2024,11,-1
Campanha,Hospedagem,2024,12,1
Campanha,Hospedagem,2025,1,-1
Campanha,Hospedagem,2025,2,0
Campanha,Hospedagem,2025,3,0
Campanha,Hospedagem,2025,4,0
Campanha,Hospedagem,2025,5,1
Campanha,Hospedagem,2025,6,0
Campanha,Hospedagem,2025,7,-1
Campanha,Hospedagem,2025,8,1
Campanha,Hospedagem,2025,9,0
Campanha,Hospedagem,2025,10,4
Campanha,Hospedagem,2025,11,1
Campanha,Hospedagem,2025,12,-3
Bocaina de Minas,Alimentação,2021,1,2
Bocaina de Minas,Alimentação,2021,2,0
Bocaina de Minas,Alimentação,2021,3,0
Bocaina de Minas,Alimentação,2021,4,-2
Bocaina de Minas,Alimentação,2021,5,0
Bocaina de Minas,Alimentação,2021,6,0
Bocaina de Minas,Alimentação,2021,7,-1
Bocaina de Minas,Alimentação,2021,8,0
Bocaina de Minas,Alimentação,2021,9,0
Bocaina de Minas,Alimentação,2021,10,-1
Bocaina de Minas,Alimentação,2021,11,-1
Bocaina de Minas,Alimentação,2021,12,0
Bocaina de Minas,Alimentação,2022,1,0
Bocaina de Minas,Alimentação,2022,2,-3
Bocaina de Minas,Alimentação,2022,3,3
Bocaina de Minas,Alimentação,2022,4,-2
Bocaina de Minas,Alimentação,2022,5,0
Bocaina de Minas,Alimentação,2022,6,0
Bocaina de Minas,Alimentação,2022,7,0
Bocaina de Minas,Alimentação,2022,8,-2
Bocaina de Minas,Alimentação,2022,9,-1
Bocaina de Minas,Alimentação,2022,10,-6
Bocaina de Minas,Alimentação,2022,11,-1
Bocaina de Minas,Alimentação,2022,12,0
Bocaina de Minas,Alimentação,2023,1,1
Bocaina de Minas,Alimentação,2023,2,-3
Bocaina de Minas,Alimentação,2023,3,-2
Bocaina de Minas,Alimentação,2023,4,3
Bocaina de Minas,Alimentação,2023,5,0
Bocaina de Minas,Alimentação,2023,6,0
Bocaina de Minas,Alimentação,2023,7,0
Bocaina de Minas,Alimentação,2023,8,1
Bocaina de Minas,Alimentação,2023,9,0
Bocaina de Minas,Alimentação,2023,10,1
Bocaina de Minas,Alimentação,2023,11,0
Bocaina de Minas,Alimentação,2023,12,-3
Bocaina de Minas,Alimentação,2024,1,-2
Bocaina de Minas,Alimentação,2024,2,-1
Bocaina de Minas,Alimentação,2024,3,1
Bocaina de Minas,Alimentação,2024,4,-1
Bocaina de Minas,Alimentação,2024,5,1
Bocaina de Minas,Alimentação,2024,6,1
Bocaina de Minas,Alimentação,2024,7,0
Bocaina de Minas,Alimentação,2024,8,0
Bocaina de Minas,Alimentação,2024,9,0
Bocaina de Minas,Alimentação,2024,10,3
Bocaina de Minas,Alimentação,2024,11,-2
Bocaina de Minas,Alimentação,2024,12,-2
Bocaina de Minas,Alimentação,2025,1,-1
Bocaina de Minas,Alimentação,2025,2,-1
Bocaina de Minas,Alimentação,2025,3,-5
Bocaina de Minas,Alimentação,2025,4,0
Bocaina de Minas,Alimentação,2025,5,-1
Bocaina de Minas,Alimentação,2025,6,3
Bocaina de Minas,Alimentação,2025,7,1
Bocaina de Minas,Alimentação,2025,8,1
Bocaina de Minas,Alimentação,2025,9,2
Bocaina de Minas,Alimentação,2025,10,1
Bocaina de Minas,Alimentação,2025,11,3
Bocaina de Minas,Alimentação,2025,12,0
Bocaina de Minas,Entretenimento,2021,1,0
Bocaina de Minas,Entretenimento,2021,2,0
Bocaina de Minas,Entretenimento,2021,3,0
Bocaina de Minas,Entretenimento,2021,4,0
Bocaina de Minas,Entretenimento,2021,5,0
Bocaina de Minas,Entretenimento,2021,6,0
Bocaina de Minas,Entretenimento,2021,7,0
Bocaina de Minas,Entretenimento,2021,8,0
Bocaina de Minas,Entretenimento,2021,9,0
Bocaina de Minas,Entretenimento,2021,10,0
Bocaina de Minas,Entretenimento,2021,11,0
Bocaina de Minas,Entretenimento,2021,12,0
Bocaina de Minas,Entretenimento,2022,1,0
Bocaina de Minas,Entretenimento,2022,2,0
Bocaina de Minas,Entretenimento,2022,3,0
Bocaina de Minas,Entretenimento,2022,4,0
Bocaina de Minas,Entretenimento,2022,5,0
Bocaina de Minas,Entretenimento,2022,6,0
Bocaina de Minas,Entretenimento,2022,7,0
Bocaina de Minas,Entretenimento,2022,8,0
Bocaina de Minas,Entretenimento,2022,9,0
Bocaina de Minas,Entretenimento,2022,10,0
Bocaina de Minas,Entretenimento,2022,11,0
Bocaina de Minas,Entretenimento,2022,12,0
Bocaina de Minas,Entretenimento,2023,1,0
Bocaina de Minas,Entretenimento,2023,2,0
Bocaina de Minas,Entretenimento,2023,3,0
Bocaina de Minas,Entretenimento,2023,4,0
Bocaina de Minas,Entretenimento,2023,5,0
Bocaina de Minas,Entretenimento,2023,6,0
Bocaina de Minas,Entretenimento,2023,7,0
Bocaina de Minas,Entretenimento,2023,8,0
Bocaina de Minas,Entretenimento,2023,9,-1
Bocaina de Minas,Entretenimento,2023,10,0
Bocaina de Minas,Entretenimento,2023,11,0
Bocaina de Minas,Entretenimento,2023,12,0
Bocaina de Minas,Entretenimento,2024,1,0
Bocaina de Minas,Entretenimento,2024,2,0
Bocaina de Minas,Entretenimento,2024,3,0
Bocaina de Minas,Entretenimento,2024,4,0
Bocaina de Minas,Entretenimento,2024,5,0
Bocaina de Minas,Entretenimento,2024,6,0
Bocaina de Minas,Entretenimento,2024,7,0
Bocaina de Minas,Entretenimento,2024,8,0
Bocaina de Minas,Entretenimento,2024,9,0
Bocaina de Minas,Entretenimento,2024,10,0
Bocaina de Minas,Entretenimento,2024,11,0
Bocaina de Minas,Entretenimento,2024,12,0
Bocaina de Minas,Entretenimento,2025,1,0
Bocaina de Minas,Entretenimento,2025,2,0
Bocaina de Minas,Entretenimento,2025,3,0
Bocaina de Minas,Entretenimento,2025,4,0
Bocaina de Minas,Entretenimento,2025,5,1
Bocaina de Minas,Entretenimento,2025,6,0
Bocaina de Minas,Entretenimento,2025,7,0
Bocaina de Minas,Entretenimento,2025,8,0
Bocaina de Minas,Entretenimento,2025,9,0
Bocaina de Minas,Entretenimento,2025,10,0
Bocaina de Minas,Entretenimento,2025,11,0
